Daily Reservoir trends for Bargi\rani avanti bai sagar from 01-Jan-1999 to 14-Jan-2021

Dates,Current Year Level (m),Last Year Level (m),Last 10 Year Average Level (m),Full Reservoir Level,Last 10 Year Average Storage (BCM),Last Year Storage (BCM),Current Year Storage (BCM)
"26-May-2000",406.35,0,406.35,422.76,0.301,0,0.301
"27-May-2000",406.2,0,406.2,422.76,0.288,0,0.288
"28-May-2000",406.05,0,406.05,422.76,0.274,0,0.274
"29-May-2000",406,0,406,422.76,0.27,0,0.27
"30-May-2000",405.95,0,405.95,422.76,0.266,0,0.266
"31-May-2000",405.9,0,405.9,422.76,0.262,0,0.262
"01-Jun-2000",405.85,0,405.85,422.76,0.258,0,0.258
"02-Jun-2000",405.8,0,405.8,422.76,0.254,0,0.254
"03-Jun-2000",405.65,0,405.65,422.76,0.242,0,0.242
"04-Jun-2000",405.5,0,405.5,422.76,0.23,0,0.23
"05-Jun-2000",405.25,0,405.25,422.76,0.214,0,0.214
"06-Jun-2000",405.25,0,405.25,422.76,0.21,0,0.21
"07-Jun-2000",405.25,0,405.25,422.76,0.21,0,0.21
"08-Jun-2000",405.5,0,405.5,422.76,0.21,0,0.21
"09-Jun-2000",405.3,0,405.3,422.76,0.214,0,0.214
"10-Jun-2000",405.25,0,405.25,422.76,0.21,0,0.21
"11-Jun-2000",405.2,0,405.2,422.76,0.206,0,0.206
"12-Jun-2000",405.25,0,405.25,422.76,0.21,0,0.21
"13-Jun-2000",405.3,0,405.3,422.76,0.214,0,0.214
"14-Jun-2000",405.25,0,405.25,422.76,0.21,0,0.21
"15-Jun-2000",405.25,0,405.25,422.76,0.21,0,0.21
"16-Jun-2000",405.2,0,405.2,422.76,0.206,0,0.206
"17-Jun-2000",405,0,405,422.76,0.19,0,0.19
"18-Jun-2000",405.05,0,405.05,422.76,0.194,0,0.194
"19-Jun-2000",405.05,0,405.05,422.76,0.194,0,0.194
"20-Jun-2000",405.05,0,405.05,422.76,0.194,0,0.194
"21-Jun-2000",405.05,0,405.05,422.76,0.194,0,0.194
"22-Jun-2000",405.05,0,405.05,422.76,0.194,0,0.194
"23-Jun-2000",405.07,0,405.07,422.76,0.195,0,0.195
"24-Jun-2000",405.09,0,405.09,422.76,0.196,0,0.196
"25-Jun-2000",405.1,0,405.1,422.76,0.198,0,0.198
"26-Jun-2000",405.1,0,405.1,422.76,0.198,0,0.198
"27-Jun-2000",405,0,405,422.76,0.19,0,0.19
"28-Jun-2000",404.85,0,404.85,422.76,0.178,0,0.178
"29-Jun-2000",404.7,0,404.7,422.76,0.167,0,0.167
"30-Jun-2000",404.7,0,404.7,422.76,0.167,0,0.167
"01-Jul-2000",404.75,0,404.75,422.76,0.171,0,0.171
"02-Jul-2000",404.7,0,404.7,422.76,0.167,0,0.167
"03-Jul-2000",404.7,0,404.7,422.76,0.167,0,0.167
"04-Jul-2000",404.85,0,404.85,422.76,0.178,0,0.178
"05-Jul-2000",404.65,0,404.65,422.76,0.161,0,0.161
"06-Jul-2000",404.45,0,404.45,422.76,0.145,0,0.145
"07-Jul-2000",404.25,0,404.25,422.76,0.129,0,0.129
"08-Jul-2000",405.05,0,405.05,422.76,0.113,0,0.113
"09-Jul-2000",405.05,0,405.05,422.76,0.113,0,0.113
"10-Jul-2000",405.1,0,405.1,422.76,0.198,0,0.198
"11-Jul-2000",405.3,0,405.3,422.76,0.133,0,0.133
"12-Jul-2000",405.55,0,405.55,422.76,0.153,0,0.153
"13-Jul-2000",405.7,0,405.7,422.76,0.165,0,0.165
"14-Jul-2000",405.85,0,405.85,422.76,0.177,0,0.177
"15-Jul-2000",406.03,0,406.03,422.76,0.192,0,0.192
"16-Jul-2000",406.2,0,406.2,422.76,0.207,0,0.207
"17-Jul-2000",406.45,0,406.45,422.76,0.229,0,0.229
"18-Jul-2000",406.65,0,406.65,422.76,0.329,0,0.329
"19-Jul-2000",406.96,0,406.96,422.76,0.355,0,0.355
"20-Jul-2000",409.15,0,409.15,422.76,0.496,0,0.496
"21-Jul-2000",410.95,0,410.95,422.76,0.789,0,0.789
"22-Jul-2000",411.5,0,411.5,422.76,0.857,0,0.857
"23-Jul-2000",411.75,0,411.75,422.76,0.869,0,0.869
"24-Jul-2000",411.85,0,411.85,422.76,0.901,0,0.901
"25-Jul-2000",411.9,0,411.9,422.76,0.908,0,0.908
"26-Jul-2000",411.9,0,411.9,422.76,0.908,0,0.908
"27-Jul-2000",412.5,0,412.5,422.76,0.989,0,0.989
"28-Jul-2000",414.15,0,414.15,422.76,1.214,0,1.214
"29-Jul-2000",414.3,0,414.3,422.76,1.238,0,1.238
"30-Jul-2000",414.1,0,414.1,422.76,1.206,0,1.206
"31-Jul-2000",413.6,0,413.6,422.76,1.137,0,1.137
"01-Aug-2000",413.25,0,413.25,422.76,1.091,0,1.091
"02-Aug-2000",413.35,0,413.35,422.76,1.104,0,1.104
"03-Aug-2000",413.4,0,413.4,422.76,1.11,0,1.11
"04-Aug-2000",413.37,0,413.37,422.76,1.107,0,1.107
"05-Aug-2000",413.35,0,413.35,422.76,1.104,0,1.104
"06-Aug-2000",413.33,0,413.33,422.76,1.101,0,1.101
"07-Aug-2000",413.31,0,413.31,422.76,1.099,0,1.099
"08-Aug-2000",413.29,0,413.29,422.76,1.096,0,1.096
"09-Aug-2000",413.27,0,413.27,422.76,1.093,0,1.093
"10-Aug-2000",413.25,0,413.25,422.76,1.091,0,1.091
"11-Aug-2000",413.35,0,413.35,422.76,1.104,0,1.104
"12-Aug-2000",413.45,0,413.45,422.76,1.117,0,1.117
"13-Aug-2000",413.5,0,413.5,422.76,1.124,0,1.124
"14-Aug-2000",413.6,0,413.6,422.76,1.137,0,1.137
"15-Aug-2000",415.15,0,415.15,422.76,1.214,0,1.214
"16-Aug-2000",415.1,0,415.1,422.76,1.369,0,1.369
"17-Aug-2000",415.85,0,415.85,422.76,1.512,0,1.512
"18-Aug-2000",416.2,0,416.2,422.76,1.58,0,1.58
"19-Aug-2000",416.4,0,416.4,422.76,1.62,0,1.62
"20-Aug-2000",416.8,0,416.8,422.76,1.7,0,1.7
"21-Aug-2000",417.15,0,417.15,422.76,1.771,0,1.771
"22-Aug-2000",417.35,0,417.35,422.76,1.815,0,1.815
"23-Aug-2000",417.6,0,417.6,422.76,1.866,0,1.866
"24-Aug-2000",417.75,0,417.75,422.76,1.897,0,1.897
"25-Aug-2000",417.8,0,417.8,422.76,1.907,0,1.907
"26-Aug-2000",417.85,0,417.85,422.76,1.918,0,1.918
"27-Aug-2000",417.9,0,417.9,422.76,1.929,0,1.929
"28-Aug-2000",417.9,0,417.9,422.76,1.929,0,1.929
"29-Aug-2000",417.95,0,417.95,422.76,1.939,0,1.939
"30-Aug-2000",418.1,0,418.1,422.76,1.972,0,1.972
"31-Aug-2000",418.25,0,418.25,422.76,2.005,0,2.005
"01-Sep-2000",418.35,0,418.35,422.76,2.027,0,2.027
"02-Sep-2000",418.45,0,418.45,422.76,2.049,0,2.049
"03-Sep-2000",418.45,0,418.45,422.76,2.049,0,2.049
"04-Sep-2000",418.45,0,418.45,422.76,2.049,0,2.049
"05-Sep-2000",418.5,0,418.5,422.76,2.06,0,2.06
"06-Sep-2000",418.5,0,418.5,422.76,2.06,0,2.06
"07-Sep-2000",418.55,0,418.55,422.76,2.071,0,2.071
"08-Sep-2000",418.65,0,418.65,422.76,2.093,0,2.093
"09-Sep-2000",418.7,0,418.7,422.76,2.104,0,2.104
"10-Sep-2000",418.8,0,418.8,422.76,2.126,0,2.126
"11-Sep-2000",418.8,0,418.8,422.76,2.126,0,2.126
"12-Sep-2000",418.8,0,418.8,422.76,2.126,0,2.126
"13-Sep-2000",418.8,0,418.8,422.76,2.126,0,2.126
"14-Sep-2000",418.8,0,418.8,422.76,2.126,0,2.126
"15-Sep-2000",418.75,0,418.75,422.76,2.115,0,2.115
"16-Sep-2000",418.75,0,418.75,422.76,2.115,0,2.115
"17-Sep-2000",418.75,0,418.75,422.76,2.115,0,2.115
"18-Sep-2000",418.75,0,418.75,422.76,2.115,0,2.115
"19-Sep-2000",418.75,0,418.75,422.76,2.115,0,2.115
"20-Sep-2000",418.75,0,418.75,422.76,2.115,0,2.115
